psgc_code,name,corr_code,geo_level,city_class,inc_class,urb_rur,pop_2015,pop_2020,status,adm2_pcode,adm2_en,adm2_alt,adm1_pcode,adm0_pcode,shape_len,shape_area,shape_sqkm,poverty_wide_poverty_2018,poverty_wide_poverty_2021,poverty_wide_poverty_2023,final_merged_wide_exposure_2012_06,final_merged_wide_exposure_2012_08,final_merged_wide_exposure_2012_10,final_merged_wide_exposure_2012_12,final_merged_wide_exposure_2013_01,final_merged_wide_exposure_2013_06,final_merged_wide_exposure_2013_07,final_merged_wide_exposure_2013_08,final_merged_wide_exposure_2013_09,final_merged_wide_exposure_2013_10,final_merged_wide_exposure_2013_11,final_merged_wide_exposure_2014_01,final_merged_wide_exposure_2014_02,final_merged_wide_exposure_2014_07,final_merged_wide_exposure_2014_09,final_merged_wide_exposure_2014_12,final_merged_wide_exposure_2015_01,final_merged_wide_exposure_2015_04,final_merged_wide_exposure_2015_05,final_merged_wide_exposure_2015_07,final_merged_wide_exposure_2015_08,final_merged_wide_exposure_2015_10,final_merged_wide_exposure_2015_12,final_merged_wide_exposure_2016_07,final_merged_wide_exposure_2016_09,final_merged_wide_exposure_2016_10,final_merged_wide_exposure_2016_11,final_merged_wide_exposure_2016_12,final_merged_wide_exposure_2017_08,final_merged_wide_exposure_2017_09,final_merged_wide_exposure_2017_10,final_merged_wide_exposure_2017_11,final_merged_wide_exposure_2017_12,final_merged_wide_exposure_2018_01,final_merged_wide_exposure_2018_02,final_merged_wide_exposure_2018_09,final_merged_wide_exposure_2018_10,final_merged_wide_exposure_2018_11,final_merged_wide_exposure_2019_07,final_merged_wide_exposure_2019_08,final_merged_wide_exposure_2019_11,final_merged_wide_exposure_2019_12,final_merged_wide_exposure_2020_05,final_merged_wide_exposure_2020_10,final_merged_wide_exposure_2020_11,final_merged_wide_exposure_2021_06,final_merged_wide_exposure_2021_09,final_merged_wide_exposure_2021_10,final_merged_wide_exposure_2021_12,final_merged_wide_exposure_2022_04,final_merged_wide_exposure_2022_08,final_merged_wide_exposure_2022_09,final_merged_wide_exposure_2022_10,final_merged_wide_exposure_2023_07,final_merged_wide_exposure_2023_08,final_merged_wide_exposure_2023_12,final_merged_wide_exposure_2024_05,final_merged_wide_exposure_2024_09,final_merged_wide_exposure_2024_10,final_merged_wide_exposure_2024_11,final_merged_wide_mean_lights_2012_06,final_merged_wide_mean_lights_2012_08,final_merged_wide_mean_lights_2012_10,final_merged_wide_mean_lights_2012_12,final_merged_wide_mean_lights_2013_01,final_merged_wide_mean_lights_2013_06,final_merged_wide_mean_lights_2013_07,final_merged_wide_mean_lights_2013_08,final_merged_wide_mean_lights_2013_09,final_merged_wide_mean_lights_2013_10,final_merged_wide_mean_lights_2013_11,final_merged_wide_mean_lights_2014_01,final_merged_wide_mean_lights_2014_02,final_merged_wide_mean_lights_2014_07,final_merged_wide_mean_lights_2014_09,final_merged_wide_mean_lights_2014_12,final_merged_wide_mean_lights_2015_01,final_merged_wide_mean_lights_2015_04,final_merged_wide_mean_lights_2015_05,final_merged_wide_mean_lights_2015_07,final_merged_wide_mean_lights_2015_08,final_merged_wide_mean_lights_2015_10,final_merged_wide_mean_lights_2015_12,final_merged_wide_mean_lights_2016_07,final_merged_wide_mean_lights_2016_09,final_merged_wide_mean_lights_2016_10,final_merged_wide_mean_lights_2016_11,final_merged_wide_mean_lights_2016_12,final_merged_wide_mean_lights_2017_08,final_merged_wide_mean_lights_2017_09,final_merged_wide_mean_lights_2017_10,final_merged_wide_mean_lights_2017_11,final_merged_wide_mean_lights_2017_12,final_merged_wide_mean_lights_2018_01,final_merged_wide_mean_lights_2018_02,final_merged_wide_mean_lights_2018_09,final_merged_wide_mean_lights_2018_10,final_merged_wide_mean_lights_2018_11,final_merged_wide_mean_lights_2019_07,final_merged_wide_mean_lights_2019_08,final_merged_wide_mean_lights_2019_11,final_merged_wide_mean_lights_2019_12,final_merged_wide_mean_lights_2020_05,final_merged_wide_mean_lights_2020_10,final_merged_wide_mean_lights_2020_11,final_merged_wide_mean_lights_2021_06,final_merged_wide_mean_lights_2021_09,final_merged_wide_mean_lights_2021_10,final_merged_wide_mean_lights_2021_12,final_merged_wide_mean_lights_2022_04,final_merged_wide_mean_lights_2022_08,final_merged_wide_mean_lights_2022_09,final_merged_wide_mean_lights_2022_10,final_merged_wide_mean_lights_2023_07,final_merged_wide_mean_lights_2023_08,final_merged_wide_mean_lights_2023_12,final_merged_wide_mean_lights_2024_05,final_merged_wide_mean_lights_2024_09,final_merged_wide_mean_lights_2024_10,final_merged_wide_mean_lights_2024_11
"1004200000",Misamis Occidental,104200000.000000000000000,Prov,,,2nd,,,,PH10042,Misamis Occidental,,PH10,PH,3.217502379510000,0.153581897576000,1871.052701589999970,20,18,23,0,0,0,0.32454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.021586254,-0.010554759,0.024251002,-0.025289844,-0.073387478,0.298091046,0.058520113,0.115363182,0.066662044,0.030698045,0.032966929,0.058192913,0.051844384,0.015083369,0.104513001,0.107784723,0.142001196,0.13435353,0.098830054,0.140320366,0.130598555,0.024831539,0.085518068,0.007723413,0.066992902,-0.011592732,-0.060170543,0.04130912,0.218725654,0.29881431,0.167132109,0.228004589,0.247129625,0.164562389,0.166192636,0.277326528,0.241316402,0.187823504,0.11570568,0.03538718,0.192105562,0.203769989,0.332292584,0.153015555,0.246553374,0.158139078,0.001006154,0.215218109,0.255429563,0.38438825,0.301899286,0.052152461,0.27213014,0.018443185,0.049274425,0.330076473,0.427460382,0.00855199,0.448977576,0.327153586
"1004300000",Misamis Oriental,104300000.000000000000000,Prov,,,1st,,,,PH10043,Misamis Oriental,,PH10,PH,5.515092801640000,0.277534769948000,3378.493235060000188,11,13,12,0,0,0,0.23847,0,0,0,0,0,0,0,0,0,0,0,0.00168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0364,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273161833,-0.00444598,0.041213178,0.409430204,0.185611647,0.521568937,0.381757192,0.498689556,0.450784388,0.522995946,0.453361042,0.336387052,0.409753647,0.499900245,0.487949641,0.263820034,0.451057897,0.548412178,0.516643282,0.538798516,0.485821968,0.46277187,0.481301064,0.400098921,0.507778426,0.018386047,0.34825273,0.292228634,0.617695175,0.770857794,0.242666509,0.720810648,0.597135431,0.625624701,0.617753669,0.565981511,0.645595165,0.603407619,0.701535861,0.686543581,0.584748415,0.703590794,0.750764977,0.140180471,0.678575773,0.501170449,0.29400666,0.734498474,0.751934784,0.767980883,0.661469844,0.090387314,0.72885397,0.043155644,0.386957021,0.852961671,0.995676271,0.2353031,1.042606139,0.866848179
"1102300000",Davao del Norte,112300000.000000000000000,Prov,,,1st,,,,PH11023,Davao del Norte,,PH11,PH,4.877598763140000,0.265921215917000,3245.328872189999402,10,7,7,0,0,0,0.58521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036073754,0.064449928,0.076080484,0.079990732,0.033317086,0.353283943,0.229594411,0.249330454,0.19673878,0.009943347,0.180100195,0.192130451,0.193181977,0.198504744,0.157956757,0.107541462,0.271930709,0.237256386,0.233098081,0.250428534,0.263898471,0.224130253,0.234485796,0.103614959,0.184711819,-0.009158568,0.07770525,0.076398666,0.405118897,0.407688293,0.378159274,0.416584907,0.378827686,0.319692702,0.396431934,0.378732944,0.421738407,0.372011428,0.376403387,0.368512785,0.382316576,0.389735278,0.503246847,0.055270073,0.440685009,0.565090118,0.409117514,0.391811833,0.405448508,0.625391317,0.569834748,0.148641278,0.543474914,0.168103291,0.417740701,0.605893104,0.65758355,0.586267794,0.655437763,0.604678642
"1102400000",Davao del Sur,112400000.000000000000000,Prov,,,1st,,,,PH11024,Davao del Sur,,PH11,PH,4.854202819220000,0.348840074605000,4262.531946879999850,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136195921,0.207984116,0.181257672,0.431604709,0.198881213,0.495992601,0.536302293,0.536555338,0.50554494,0.118182384,0.499401126,0.487473242,0.511137792,0.564057077,0.180024505,0.437233201,0.637177258,0.588688642,0.518523863,0.513914271,0.58437152,0.509685605,0.606569637,0.142682728,0.520261514,-0.012666566,0.409247424,0.404218174,0.756208073,0.668056003,0.404294939,0.780135073,0.781709526,0.677565807,0.754625067,0.710376841,0.760425531,0.731339426,0.512152126,0.764545113,0.664798181,0.716588122,0.747744687,0.076775531,0.708816843,0.846078982,0.637348878,0.686242383,0.695204679,0.901450141,0.845458476,0.173796398,0.901140672,0.219324771,0.316586371,1.003622931,0.990904991,0.667568267,0.916204932,0.890503135
"1102500000",Davao Oriental,112500000.000000000000000,Prov,,,1st,,,,PH11025,Davao Oriental,,PH11,PH,7.213797382220000,0.408503173781000,4989.026402139999846,28,22,29,0,0,0,0.56835,0,0,0,0,0,0,0,0,0,0,0,0.00112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00028,0,0,0,0,-0.087353945,0.007041199,-0.00279862,-0.091460285,-0.100514162,0.196115306,0.041215713,0.051229187,0.034976819,-0.011016433,0.016305486,0.007753045,-0.005319276,0.009701944,0.05244016,-0.037616235,0.097679296,0.023851664,0.043722079,0.078886008,0.08729173,0.036627356,0.006539395,0.002589503,0.013707519,-0.031007309,-0.09484078,-0.034152328,0.196212841,0.230706998,0.146646276,0.192911924,0.126180843,0.092872122,0.150298622,0.129789126,0.175564677,0.141628715,0.104587651,0.150388085,0.157271878,0.128068849,0.272593278,0.012080406,0.19843082,0.332763457,0.208192885,0.252936753,0.238068785,0.324709463,0.332925033,0.222309908,0.299502456,0.123190674,0.157766243,0.276195526,0.312198877,0.321663745,0.336460601,0.29711851
"1108200000",Davao de Oro,118200000.000000000000000,Prov,Compostela Valley,,1st,,,,PH11082,Davao de Oro (Compostela Valley),Compostela Valley,PH11,PH,4.059715705200001,0.356550177194000,4351.492613420000453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1108600000",Davao Occidental,118600000.000000000000000,Prov,,,4th,,,,PH11086,Davao Occidental,,PH11,PH,4.375573701840000,0.160156852643000,1960.498133580000058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1204700000",Cotabato,124700000.000000000000000,Prov,North Cotabato,,1st,,k/,k/,PH12047,Cotabato (North Cotabato),North Cotabato,PH12,PH,6.941582926880000,0.435300556193000,5316.881422980000025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1206300000",South Cotabato,126300000.000000000000000,Prov,,,1st,,,,PH12063,South Cotabato,,PH12,PH,3.609896026520000,0.336634926742000,4119.409284600000319,14,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1206500000",Sultan Kudarat,126500000.000000000000000,Prov,,,1st,,,,PH12065,Sultan Kudarat,,PH12,PH,5.020886578910000,0.345415910578000,4224.840736129999641,24,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1208000000",Sarangani,128000000.000000000000000,Prov,,,2nd,,,,PH12080,Sarangani,,PH12,PH,5.172361147790000,0.302230724679000,3699.922428509999918,36,34,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1303900000","NCR, City of Manila, First District (Not a Province)",133900000.000000000000000,Dist,,,,,,,PH13039,Metropolitan Manila First District,,PH13,PH,0.600152105726000,0.003519637402840,41.960090061899997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1307400000","NCR, Second District (Not a Province)",137400000.000000000000000,Dist,,,,,,,PH13074,Metropolitan Manila Second District,,PH13,PH,0.948285012750000,0.019613443812900,233.767124712999987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1307500000","NCR, Third District (Not a Province)",137500000.000000000000000,Dist,,,,,,,PH13075,Metropolitan Manila Third District,,PH13,PH,0.949302257892000,0.010581712384700,126.090073106999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1307600000","NCR, Fourth District (Not a Province)",137600000.000000000000000,Dist,,,,,,,PH13076,Metropolitan Manila Fourth District,,PH13,PH,0.933806172588000,0.016492411930800,196.722285152000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1400100000",Abra,140100000.000000000000000,Prov,,,3rd,,,,PH14001,Abra,,PH14,PH,2.640966997000000,0.334223107507000,3926.646158019999802,15,16,9,0,0.02059,0,0,0,0,0,0,0,0,0,0,0,0,0.24713,0,0,0,0,0.02423,0,0.16422,0,0.15366,0,0.41827,0,0,0.01735,0,0.00428,0,0,0,0,0.54369,0.09725,0,0,0,0.01012,0,0.00112,0,0,0,0,0.08242,0,0,0.08124,0,0,0,0,0,0,0.01427,0.14217,0.14566,-0.014488887,0.058052955,0.035790103,-0.133006922,-0.044947745,0.074605504,-0.049860072,0.063264831,0.073145544,0.120101132,0.012534948,-0.011058241,0.00969128,0.019555788,0.074330061,-0.029679473,0.043530127,0.189951413,0.039098454,0.020792596,0.045970198,-0.021252338,-0.056224132,-0.041381257,0.015257922,0.053670568,-0.073530852,-0.103531391,0.168808379,0.278731554,0.299297606,0.166634541,0.083110067,0.143528847,0.198740168,0.214669634,0.209570688,0.153552453,0.124555962,0.152593294,0.093169364,0.052112589,0.273356223,0.182363007,0.196606973,0.302840408,0.303339794,0.288258055,0.224591007,0.399522086,0.252314235,0.294761386,0.295131923,0.263713186,0.387810663,0.235977726,0.387343636,0.371965378,0.378019011,0.280654548
"1401100000",Benguet,141100000.000000000000000,Prov,,,2nd,,,,PH14011,Benguet,,PH14,PH,2.194978500730000,0.239829289459000,2832.942228049999812,4,4,3,0,0,0,0,0,0,0,0.31393,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7549,0,0,0,0.46008,0,0,0.02403,0,0.00056,0,0,0,0,0,0.22745,0,0,0,0,0,0.0144,0.00084,0,0,0,0,0,0,0,0,0.02593,0,0,0,0,0,0.14217,0.56828,0.225003386,0.018240262,0.316454195,0.206049478,0.360474124,0.387329426,0.248015269,0.396899074,0.31627643,0.409143621,0.376493793,0.369776116,0.457629265,0.308748134,0.395042969,0.409202899,0.427023762,0.597195635,0.428000733,0.328968612,0.400416253,0.306398018,0.35394509,0.301561222,0.30988694,0.433360602,0.34796403,0.315925889,0.593912778,0.540329201,0.617456507,0.560529807,0.458731244,0.512624987,0.566599432,0.467605889,0.538300119,0.555496833,0.447526962,0.255983622,0.463071775,0.451722739,0.548689008,0.424736342,0.487721762,0.620805831,0.603091266,0.59945502,0.604125471,0.757593782,0.524661405,0.625341448,0.6257704,0.549025266,0.70276886,0.650542494,0.800091926,0.167916242,0.66869762,0.635582295
"1402700000",Ifugao,142700000.000000000000000,Prov,,,3rd,,,,PH14027,Ifugao,,PH14,PH,2.225236687350000,0.212537728327000,2506.656754690000071,10,6,5,0,0,0,0,0,0,0,0.31393,0,0,0,0,0,0,0,0,0,0.00028,0,0.02403,0,0.46745,0,0,0,0,0,0,0.02403,0,0.00056,0,0,0,0,0,0.31738,0,0,0,0,0,0.004,0.00084,0,0,0,0,0,0,0.06093,0,0,0,0,0,0,0.02235,0.12186,0.66447,-0.002945536,-0.01267946,0.057716551,-0.119549835,-0.060918382,0.101631508,-0.047492536,0.07449495,0.077494336,0.130442115,0.036751507,0.000942,-0.003737196,0.015457008,0.086253867,-0.024233551,0.039679813,0.218010051,0.063366609,0.070683794,0.051347871,0.019322163,-0.051599326,-0.03374175,0.011557975,0.100340454,-0.036325776,-0.093182716,0.173601666,0.28327425,0.287800096,0.185853986,0.109185347,0.121660332,0.175950555,0.211492236,0.231257708,0.183279083,0.155691963,0.122458219,0.123986107,0.054616514,0.267264701,0.172468985,0.197538417,0.243584501,0.246504782,0.2797503,0.220379963,0.413706917,0.261947828,0.303622872,0.336323036,0.268532923,0.390573695,0.241658261,0.425103537,0.445489481,0.343755067,0.273475695
"1403200000",Kalinga,143200000.000000000000000,Prov,,,3rd,,,,PH14032,Kalinga,,PH14,PH,2.511891904230000,0.240271095482000,2825.087707860000137,9,6,3,0,0.01391,0,0,0,0,0,0,0,0,0,0,0,0,0.22738,0,0,0.00028,0,0.03759,0,0.12135,0,0.13645,0,0.49837,0,0,0.01391,0,0.00112,0,0,0,0,0,0.06324,0,0,0,0.01012,0,0.00084,0,0,0,0,0,0,0,0.08124,0,0,0,0,0,0,0.02263,0.12186,0.12535,-0.01789783,0.002665503,0.046809025,-0.117744047,-0.066849325,0.075134435,-0.021815978,0.084611653,0.087525562,0.11289155,0.044533693,-0.021314537,-0.00428702,0.028072895,0.084527342,-0.012554942,0.022707756,0.190428702,0.053150613,0.031027457,0.081455732,0.010759493,-0.045984924,-0.029700119,0.022612301,0.074166993,-0.029691014,-0.094804101,0.162799451,0.292474473,0.33971441,0.193996142,0.112730397,0.124733559,0.185484745,0.234294365,0.235706807,0.16070412,0.146282586,0.136826998,0.119157919,0.064174114,0.28086328,0.233641653,0.211178694,0.300433184,0.291402277,0.311303662,0.238481741,0.433587369,0.262600483,0.318162725,0.333761242,0.267591188,0.364241876,0.249008367,0.411542699,0.45402194,0.377550728,0.29109723
"1404400000",Mountain Province,144400000.000000000000000,Prov,,,4th,,,,PH14044,Mountain Province,,PH14,PH,2.408025629210000,0.179352578596000,2112.497363030000088,17,15,11,0,0,0,0,0,0,0,0.31393,0,0,0,0,0,0,0.06324,0,0,0.00028,0,0.03759,0,0.42031,0,0,0,0,0,0,0.02403,0,0.00084,0,0,0,0,0,0.31738,0,0,0,0.01012,0,0.00428,0.00056,0,0,0,0,0,0,0.06093,0,0,0,0,0,0,0.02263,0.12186,0.12535,-0.016127829,0.00575431,0.039710989,-0.137340065,-0.077826,0.069829425,-0.053812184,0.061126378,0.077618787,0.108710693,0.019649354,-0.021915313,0.001570897,0.016767282,0.076587786,-0.044516778,0.014754144,0.183350564,0.043693341,0.031664418,0.074469663,-0.006901766,-0.056298185,-0.045411549,0.009926113,0.06852388,-0.036232047,-0.111832249,0.174321103,0.263199783,0.297828343,0.172104609,0.088279041,0.105498793,0.159188349,0.202574996,0.207967485,0.144892279,0.129259076,0.139379231,0.106023754,0.040398712,0.255922201,0.186069025,0.191702719,0.266851717,0.270057922,0.282773621,0.214301988,0.387533101,0.256802225,0.290657563,0.339356227,0.241857634,0.343784705,0.218811833,0.372175206,0.393257749,0.352858611,0.250175997
"1408100000",Apayao,148100000.000000000000000,Prov,,,3rd,,,,PH14081,Apayao,,PH14,PH,3.207010380570000,0.340498298936000,3988.813839950000329,16,5,4,0,0.03984,0,0,0,0,0.00056,0,0,0.27845,0,0,0,0,0.27798,0,0,0,0,0.03091,0,0.08039,0,0.23158,0,0.68836,0,0,0.00688,0,0.00112,0,0,0,0,0.96027,0,0,0,0,0.05403,0,0.00056,0,0,0,0,0.12304,0,0,0.10155,0,0.06093,0,0,0,0,0.01427,0.10155,0.67817,-0.012196012,0.004069271,0.058445746,-0.115172381,-0.070556284,0.089850055,-0.06498693,0.048851262,0.090254322,0.126260354,0.045674143,-0.028542599,-0.030841304,0.00059,0.077447266,0.008405476,0.027922725,0.201524996,0.031421731,-0.005931202,0.032727554,-0.023269154,-0.03934777,-0.060943807,0.004412846,0.065471734,-0.064562255,-0.115088999,0.144040331,0.291635926,0.325830262,0.185461538,0.117781716,0.131118685,0.165592828,0.208369494,0.220121734,0.12801028,0.096775277,0.147714833,0.120023633,0.048523772,0.248260568,0.209139339,0.21233493,0.26247925,0.291016494,0.29721161,0.220573113,0.423760801,0.244765185,0.291850252,0.329983001,0.250134369,0.344298667,0.226137218,0.373782446,0.389202552,0.363992855,0.299426816
"1600200000",Agusan del Norte,160200000.000000000000000,Prov,,,3rd,,,,PH16002,Agusan del Norte,,PH16,PH,3.674954526090000,0.220064641101000,2676.075529619999543,,,,0,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01581,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041506406,-0.019452482,0.013461595,0.003221808,-0.017378549,0.262387665,0.168702564,0.156680726,0.098492408,0.209761683,0.088631945,0.112478242,0.06121926,0.09977066,0.212412014,0.05567878,0.144174906,0.186630778,0.184133435,0.178930455,0.154853466,0.120919547,0.109246153,0.056789099,0.167055273,0.055133319,0.000465,0.118889598,0.321975475,0.429748835,0.203862299,0.34138662,0.266244741,0.230408088,0.281926076,0.289271783,0.333754398,0.22626533,0.379086768,0.391315237,0.288631729,0.274520945,0.425191529,0.166299445,0.33100525,0.430751913,0.357928688,0.641199241,0.373985393,0.532427192,0.453548263,0,0.355903617,0.071608455,0.371418746,0.427065175,0.574898793,0.202883893,0.566165538,0.510409205
"1600300000",Agusan del Sur,160300000.000000000000000,Prov,,,1st,,,,PH16003,Agusan del Sur,,PH16,PH,5.222636140570000,0.693968208926000,8452.326578129999689,,,,0,0,0.00056,0.58521,0,0,0,0,0,0,0,0,0,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06908,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.072952449,-0.016461127,0.029270021,-0.073628707,-0.076596108,0.166123041,0.114830298,0.088990648,0.03415035,0.023136296,0.011939688,0.021174598,-0.013913838,-0.015500671,0.103312195,-0.049104689,0.074644303,0.045858047,0.046633452,0.057064286,0.055242527,0.024332545,-0.001315857,-0.05051058,0.005830367,-0.010181858,-0.108572498,-0.070940709,0.20727198,0.27765124,0.188938674,0.185491316,0.099851162,0.0878327,0.13625571,0.150098326,0.166803702,0.12497057,0.18816368,0.179904031,0.134618881,0.10554225,0.276627549,0.049691104,0.179991553,0.306434043,0.191164423,0.37950294,0.215786481,0.353501116,0.312731334,0.07225191,0.205854814,0.193708512,0.282584677,0.238128476,0.315299707,0.367046315,0.352183307,0.27901582
"1606700000",Surigao del Norte,166700000.000000000000000,Prov,,,2nd,,,,PH16067,Surigao del Norte,,PH16,PH,12.848957844699999,0.162551615213000,1973.164219680000087,,,,0,0,0.0014,0.01376,0,0,0,0,0,0,0,0.00084,0,0,0,0.00196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70852,0.0078,0,0,0,0,0,0,0,0,0,0,0.010580589,0.029376126,-0.005132873,-0.016103237,-0.04485854,0.340624643,0.233497091,0.208255666,0.136288334,0.065975659,0.099198768,0.118054535,0.064850295,0.091567593,0.301153569,0.026719146,0.170619688,0.176836973,0.199246795,0.205989221,0.157501436,0.151936595,0.094848984,0.076451792,0.132868961,0.030746859,-0.01468365,0.071520046,0.346664721,0.472098678,0.373630156,0.291795924,0.209574558,0.184130289,0.217661458,0.273926631,0.313306914,0.185791517,0.333580993,0.271085334,0.235894414,0.193818197,0.37654544,0.137402356,0.284478872,0.383234022,0.303415312,0.585878968,0.319677169,0.427369341,0.394204277,0.027553916,0.267644798,0.012108308,0.143862241,0.372226808,0.497333712,0.688342493,0.551087301,0.470526656
"1606800000",Surigao del Sur,166800000.000000000000000,Prov,,,1st,,,,PH16068,Surigao del Sur,,PH16,PH,8.880432336769999,0.386100258770000,4698.244555310000578,,,,0,0,0.00112,0.25294,0,0,0,0,0,0,0,0.00056,0,0,0,0.00224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07217,0,0.00084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035654152,-0.010499376,0.009713903,-0.045561531,-0.047702912,0.155006857,0.10396051,0.107599537,0.068500072,0.043560525,0.038071016,0.051091688,0.015304707,0.015943273,0.171562972,-0.038728448,0.103963726,0.076495871,0.075961551,0.08328922,0.067042207,0.052152088,0.003819837,-0.005034067,0.029591324,-0.010425706,-0.097997925,-0.041387282,0.231403173,0.263816447,0.207624295,0.204722807,0.110390873,0.112349733,0.152814567,0.181236181,0.199564536,0.134271593,0.226337304,0.208920433,0.15696007,0.129346109,0.286570027,0.082739573,0.199872493,0.316522236,0.213514628,0.433291893,0.243291612,0.385820569,0.33213897,0.128016257,0.250175144,0.068628681,0.245681603,0.259401353,0.343487222,0.314250415,0.359716274,0.297051596
"1608500000",Dinagat Islands,168500000.000000000000000,Prov,,,4th,,,,PH16085,Dinagat Islands,,PH16,PH,5.246991118180000,0.066439611546200,805.291927679999958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
